x,y,z
5.264971,33.157326,1.738449
5.264971,33.157326,-4.638447
5.264971,33.157326,-3.528217
5.264971,34.43328,-3.528217
5.264971,33.157326,-4.638447
-6.91563,32.295303,8.933333
-7.01563,35.845303,5.408086
-7.01563,32.295303,8.891914
-7.01563,35.845303,8.891914
-7.01563,32.295303,5.408085
5.294011,35.842434,8.933333
5.394011,35.792435,8.883928
-7.01563,32.295303,8.891914
-6.720029,32.3444,-7.662464
-6.700028,35.846207,-7.662464
-6.720029,35.846207,-5.737537
-6.720029,32.3444,-7.662464
-6.720029,32.3444,-5.737537
-6.720029,32.3444,-7.662464
5.079971,32.3444,-5.737534
5.09997,32.3444,-5.737534
5.09997,32.3444,-5.737534
5.09997,35.84621,-7.662464
5.09997,35.84621,-7.662464
5.09997,32.3444,-5.737534
5.394011,32.331318,5.416072
5.394011,35.792435,5.416072
5.394011,32.331318,8.883928
5.394011,35.792435,8.883928
-6.435029,2.233243,7.628217
-6.385029,0.957285,8.738444
-6.435029,0.957285,7.628217
-6.435029,0.957285,8.738444
-6.435029,2.233243,8.738444
-6.435029,0.957285,7.628217
-6.435029,0.957285,6.028216
-6.435029,2.233243,7.138444
-6.435029,0.957285,7.138444
-6.435029,0.957285,6.028216
-6.385029,0.957285,7.138444
-6.435029,2.233243,6.028216
-6.435029,2.233243,2.028216
-6.385029,0.957285,3.138445
-6.435029,0.957285,2.028216
-6.435029,0.957285,3.138445
-6.435029,2.233243,3.138445
-6.435029,0.957285,2.028216
-5.991457,1.535281,-9.818005
-5.991457,1.535281,-9.782001
-5.991457,2.953456,-9.818005
4.371402,2.953456,-9.818001
4.371402,1.535281,-9.818001
-5.991457,2.953456,-9.782001
4.804972,0.470264,-5.080002
4.774971,0.470264,8.829997
4.804972,2.820265,-5.080002
4.804971,0.470264,8.829997
4.804971,0.470264,8.829997
4.804971,2.820265,8.829997
4.809972,2.178598,-7.150002
4.769972,2.178598,-5.750002
4.769972,2.178598,-5.750002
4.769972,3.011931,-5.750002
4.769972,3.011931,-5.750002
4.769972,2.178598,-7.150002
-6.93503,38.033287,0.628219
-6.885031,36.757328,1.738446
-6.93503,36.757328,0.628219
-6.93503,36.757328,1.738446
-6.93503,38.033287,1.738446
-6.93503,36.757328,0.628219
5.314971,36.75733,1.738448
5.264971,36.75733,0.628219
5.314971,36.75733,-3.528218
5.264971,36.75733,-4.638448
5.264971,36.75733,0.628219
5.264971,36.75733,0.628219
5.264971,38.033287,1.738448
5.264971,36.75733,1.738448
5.264971,36.75733,-4.638448
5.264971,36.75733,-3.528218
5.264971,38.033287,-3.528218
5.264971,36.75733,-4.638448
-6.720029,35.9444,-7.662464
-6.700028,39.446213,-7.662464
-6.720029,39.446213,-5.737537
-6.720029,35.9444,-7.662464
-6.720029,35.9444,-5.737537
-6.720029,35.9444,-7.662464
5.079971,35.944405,-5.737534
5.09997,35.944405,-5.737534
5.09997,35.944405,-5.737534
5.09997,39.446213,-7.662464
5.09997,39.446213,-7.662464
5.09997,35.944405,-5.737534
5.059305,40.03943,-7.613102
-6.679364,40.074722,-5.7869
5.059305,40.074722,-7.613102
5.059305,40.03943,-5.786896
-6.679364,40.074722,-7.613102
5.059305,40.074722,-5.786896
5.290473,39.44244,8.933332
5.390473,39.39244,8.90228
5.390473,35.926037,5.397719
5.390473,39.39244,5.397719
5.390473,35.926037,8.90228
5.390473,39.39244,8.90228
-6.91003,35.89531,8.933332
-7.01003,39.44531,5.391838
-7.01003,35.90764,8.908161
-7.01003,39.44531,8.908161
-7.01003,35.90764,5.391837
-7.01003,35.90764,8.908161
